game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
401635525,2024,regular,1,2024-08-24 16:00:00+00:00,True,True,True,47998,3504,Aviva Stadium,59,Georgia Tech,52,Florida State,24,21
401643697,2024,regular,1,2024-08-24 20:00:00+00:00,True,False,False,17314,3971,University Stadium (NM),167,New Mexico,147,Montana State,31,35
401643696,2024,regular,1,2024-08-25 00:00:00+00:00,True,False,False,20263,3816,Mackay Stadium,2440,Nevada,2567,SMU,24,29
401643858,2024,regular,1,2024-08-25 03:59:00+00:00,True,False,False,12206,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,2169,Delaware State,35,14
401628458,2024,regular,1,2024-08-29 22:00:00+00:00,True,False,False,47803,6577,SHI Stadium,164,Rutgers,47,Howard,44,7
401628582,2024,regular,1,2024-08-29 23:00:00+00:00,True,False,False,44206,3652,FBC Mortgage Stadium,2116,UCF,160,New Hampshire,57,3
401644727,2024,regular,1,2024-08-29 23:00:00+00:00,True,False,False,16400,3965,UB Stadium,2084,Buffalo,322,Lafayette,30,13
401634299,2024,regular,1,2024-08-29 23:00:00+00:00,True,False,False,56919,3670,Carter-Finley Stadium,152,NC State,2717,Western Carolina,38,21
401628581,2024,regular,1,2024-08-29 23:00:00+00:00,True,False,False,29450,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,2448,North Carolina A&T,45,13
401644729,2024,regular,1,2024-08-29 23:00:00+00:00,True,False,False,12786,3700,Doyt L. Perry Stadium,189,Bowling Green,2230,Fordham,41,17
401644730,2024,regular,1,2024-08-29 23:00:00+00:00,True,False,False,18055,3786,Kelly/Shorts Stadium,2117,Central Michigan,2115,Central Connecticut,66,10
401636387,2024,regular,1,2024-08-29 23:00:00+00:00,True,False,False,11145,3817,Malone Stadium,2433,UL Monroe,2296,Jackson State,30,14
401628320,2024,regular,1,2024-08-29 23:30:00+00:00,True,True,False,40127,3983,War Memorial Stadium (AR),8,Arkansas,2029,Arkansas-Pine Bluff,70,0
401644728,2024,regular,1,2024-08-29 23:30:00+00:00,True,False,False,23515,3739,Glass Bowl,2649,Toledo,2184,Duquesne,49,10
