game_id,season,season_type,week,start_date,home_team_id,home_team,away_team_id,away_team,provider,spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
401628319,2024,regular,1,2024-08-31 23:00:00+00:00,333,Alabama,98,Western Kentucky,Bovada,-34,-31.5,59.5,60,,
401628319,2024,regular,1,2024-08-31 23:00:00+00:00,333,Alabama,98,Western Kentucky,DraftKings,-31,-31,60,60.5,-20000,3500
401628319,2024,regular,1,2024-08-31 23:00:00+00:00,333,Alabama,98,Western Kentucky,ESPN Bet,-37.5,,60.5,,,
401628320,2024,regular,1,2024-08-29 23:30:00+00:00,8,Arkansas,2029,Arkansas-Pine Bluff,ESPN Bet,-50.5,,60.5,,,
401628321,2024,regular,1,2024-08-31 23:30:00+00:00,2,Auburn,2010,Alabama A&M,ESPN Bet,-48.5,,58.5,,,
401628322,2024,regular,1,2024-08-31 19:30:00+00:00,57,Florida,2390,Miami,Bovada,2.5,2.5,54.5,54.5,115,-135
401628322,2024,regular,1,2024-08-31 19:30:00+00:00,57,Florida,2390,Miami,DraftKings,2.5,2.5,54.5,54.5,120,-142
401628322,2024,regular,1,2024-08-31 19:30:00+00:00,57,Florida,2390,Miami,ESPN Bet,2.5,,54.5,,,
401628323,2024,regular,1,2024-08-31 16:00:00+00:00,61,Georgia,228,Clemson,Bovada,-10.5,-13.5,49,49,-600,425
401628323,2024,regular,1,2024-08-31 16:00:00+00:00,61,Georgia,228,Clemson,DraftKings,-14,-14,49,47.5,-455,350
401628323,2024,regular,1,2024-08-31 16:00:00+00:00,61,Georgia,228,Clemson,ESPN Bet,-10.5,,49.5,,,
401628324,2024,regular,1,2024-08-31 23:45:00+00:00,96,Kentucky,2572,Southern Miss,Bovada,-25.5,-27,50,51.5,-6500,1300
401628324,2024,regular,1,2024-08-31 23:45:00+00:00,96,Kentucky,2572,Southern Miss,DraftKings,-25.5,-25.5,50.5,50.5,-5000,1800
401628324,2024,regular,1,2024-08-31 23:45:00+00:00,96,Kentucky,2572,Southern Miss,ESPN Bet,-25.5,,49.5,,,
401628325,2024,regular,1,2024-08-31 23:00:00+00:00,145,Ole Miss,231,Furman,ESPN Bet,-45.5,,58.5,,,
401628326,2024,regular,1,2024-08-31 22:00:00+00:00,344,Mississippi State,2198,Eastern Kentucky,ESPN Bet,-26.5,,61.5,,,
401628327,2024,regular,1,2024-08-30 00:00:00+00:00,142,Missouri,93,Murray State,ESPN Bet,-50.5,,62.5,,,
401628328,2024,regular,1,2024-08-30 23:00:00+00:00,201,Oklahoma,218,Temple,Bovada,-43,-43,57.5,59,,
401628328,2024,regular,1,2024-08-30 23:00:00+00:00,201,Oklahoma,218,Temple,DraftKings,-42.5,-42.5,59.5,59.5,,
401628328,2024,regular,1,2024-08-30 23:00:00+00:00,201,Oklahoma,218,Temple,ESPN Bet,-43.5,,57.5,,,
401628329,2024,regular,1,2024-08-31 20:15:00+00:00,2579,South Carolina,295,Old Dominion,Bovada,-20.5,-20.5,49.5,54,-1600,800
401628329,2024,regular,1,2024-08-31 20:15:00+00:00,2579,South Carolina,295,Old Dominion,DraftKings,-20,-20,54.5,55.5,-2100,1100
401628329,2024,regular,1,2024-08-31 20:15:00+00:00,2579,South Carolina,295,Old Dominion,ESPN Bet,-20.5,,48.5,,,
401628330,2024,regular,1,2024-08-31 16:45:00+00:00,2633,Tennessee,236,Chattanooga,ESPN Bet,-38.5,,56.5,,,
401628331,2024,regular,1,2024-08-31 19:30:00+00:00,251,Texas,36,Colorado State,Bovada,-35,-33.5,62.5,60,,
401628331,2024,regular,1,2024-08-31 19:30:00+00:00,251,Texas,36,Colorado State,DraftKings,-35.5,-35.5,59,59,-20000,3500
401628331,2024,regular,1,2024-08-31 19:30:00+00:00,251,Texas,36,Colorado State,ESPN Bet,-34.5,,62.5,,,
401628332,2024,regular,1,2024-08-31 23:30:00+00:00,245,Texas A&M,87,Notre Dame,Bovada,-3,-2.5,47,46.5,-145,125
401628332,2024,regular,1,2024-08-31 23:30:00+00:00,245,Texas A&M,87,Notre Dame,DraftKings,-2.5,-1,46.5,47,-148,124
401628332,2024,regular,1,2024-08-31 23:30:00+00:00,245,Texas A&M,87,Notre Dame,ESPN Bet,-2.5,,46.5,,,
401628333,2024,regular,1,2024-08-31 16:00:00+00:00,238,Vanderbilt,259,Virginia Tech,Bovada,13,13,49,53.5,390,-550
401628333,2024,regular,1,2024-08-31 16:00:00+00:00,238,Vanderbilt,259,Virginia Tech,DraftKings,13.5,13,53.5,54,390,-520
401628333,2024,regular,1,2024-08-31 16:00:00+00:00,238,Vanderbilt,259,Virginia Tech,ESPN Bet,13.5,,48.5,,,
401628334,2024,regular,1,2024-09-01 23:30:00+00:00,99,LSU,30,USC,Bovada,-4,-4.5,67,63,175,-210
401628334,2024,regular,1,2024-09-01 23:30:00+00:00,99,LSU,30,USC,DraftKings,-4,-6,66.5,62.5,-185,154
401628334,2024,regular,1,2024-09-01 23:30:00+00:00,99,LSU,30,USC,ESPN Bet,-3.5,-4,67.5,65.5,-185,155
401628335,2024,regular,2,2024-09-07 23:00:00+00:00,333,Alabama,58,South Florida,Bovada,-30.5,-31,64.5,64.5,-20000,2500
401628335,2024,regular,2,2024-09-07 23:00:00+00:00,333,Alabama,58,South Florida,DraftKings,-31,-31,64,63.5,-8000,2200
401628335,2024,regular,2,2024-09-07 23:00:00+00:00,333,Alabama,58,South Florida,ESPN Bet,-33.5,-31,65.5,63.5,-10000,3000
401628336,2024,regular,2,2024-09-07 16:00:00+00:00,197,Oklahoma State,8,Arkansas,Bovada,-10,-9.5,61,60.5,-290,240
401628336,2024,regular,2,2024-09-07 16:00:00+00:00,197,Oklahoma State,8,Arkansas,DraftKings,-7.5,-9,63,59.5,-395,310
401628336,2024,regular,2,2024-09-07 16:00:00+00:00,197,Oklahoma State,8,Arkansas,ESPN Bet,-10.5,-7.5,60.5,62.5,-360,290
401628337,2024,regular,2,2024-09-07 19:30:00+00:00,2,Auburn,25,California,Bovada,-12.5,-12.5,52.5,53.5,-575,400
401628337,2024,regular,2,2024-09-07 19:30:00+00:00,2,Auburn,25,California,DraftKings,-13,-12.5,53,53,-485,370
